SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Aug 01 15:01:48 CDT 2014
User: DOTPAT
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7649
Integration Time (usec): 10000 (USB2E7649)
Spectra Averaged: 1 (USB2E7649)
Boxcar Smoothing: 0 (USB2E7649)
Correct for Electrical Dark: Yes (USB2E7649)
Strobe/Lamp Enabled: No (USB2E7649)
Correct for Detector Non-linearity: No (USB2E7649)
Correct for Stray Light: No (USB2E7649)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
370.53	0.95
370.90	0.95
371.28	0.95
371.66	4.95
372.03	1.95
372.41	7.95
372.79	2.95
373.16	4.95
373.54	3.95
373.92	1.95
374.29	1.95
374.67	0.95
375.05	4.95
375.42	8.95
375.80	3.95
376.18	8.95
376.55	8.95
376.93	6.95
377.31	3.95
377.68	6.95
378.06	7.95
378.43	4.95
378.81	1.95
379.19	8.95
379.56	5.95
379.94	7.95
380.31	3.95
380.69	4.95
381.07	4.95
381.44	3.95
381.82	8.95
382.19	7.95
382.57	7.95
382.94	10.95
383.32	6.95
383.70	6.95
384.07	4.95
384.45	5.95
384.82	10.95
385.20	7.95
385.57	8.95
385.95	7.95
386.32	8.95
386.70	6.95
387.07	2.95
387.45	6.95
387.83	6.95
388.20	6.95
388.58	3.95
388.95	9.95
389.33	10.95
389.70	6.95
390.08	10.95
390.45	7.95
390.83	8.95
391.20	14.95
391.58	7.95
391.95	4.95
392.32	6.95
392.70	7.95
393.07	10.95
393.45	11.95
393.82	9.95
394.20	13.95
394.57	10.95
394.95	9.95
395.32	6.95
395.70	3.95
396.07	9.95
396.45	10.95
396.82	9.95
397.19	10.95
397.57	7.95
397.94	7.95
398.32	2.95
398.69	10.95
399.07	11.95
399.44	5.95
399.81	2.95
400.19	12.95
400.56	3.95
400.94	8.95
401.31	8.95
401.68	5.95
402.06	8.95
402.43	7.95
402.80	8.95
403.18	5.95
403.55	5.95
403.93	9.95
404.30	7.95
404.67	9.95
405.05	6.95
405.42	5.95
405.79	12.95
406.17	7.95
406.54	13.95
406.91	10.95
407.29	5.95
407.66	11.95
408.03	9.95
408.41	7.95
408.78	6.95
409.15	11.95
409.53	11.95
409.90	4.95
410.27	10.95
410.65	5.95
411.02	5.95
411.39	12.95
411.76	3.95
412.14	4.95
412.51	6.95
412.88	7.95
413.26	8.95
413.63	8.95
414.00	10.95
414.37	6.95
414.75	11.95
415.12	7.95
415.49	5.95
415.86	8.95
416.24	9.95
416.61	10.95
416.98	10.95
417.35	7.95
417.73	10.95
418.10	11.95
418.47	8.95
418.84	9.95
419.21	6.95
419.59	5.95
419.96	2.95
420.33	11.95
420.70	11.95
421.07	10.95
421.45	8.95
421.82	11.95
422.19	13.95
422.56	10.95
422.93	11.95
423.31	8.95
423.68	11.95
424.05	10.95
424.42	10.95
