SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tues Jan 22 19:58:04 CDT 2019
User: DOTPAT
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7649
Integration Time (usec): 100000 (USB2E7649)
Spectra Averaged: 1 (USB2E7649)
Boxcar Smoothing: 0 (USB2E7649)
Correct for Electrical Dark: Yes (USB2E7649)
Strobe/Lamp Enabled: No (USB2E7649)
Correct for Detector Non-linearity: No (USB2E7649)
Correct for Stray Light: No (USB2E7649)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
370.53	-135.33
370.90	0.67
371.28	4.67
371.66	3.67
372.03	5.67
372.41	7.67
372.79	9.67
373.16	4.67
373.54	12.67
373.92	11.67
374.29	3.67
374.67	8.67
375.05	8.67
375.42	8.67
375.80	10.67
376.18	5.67
376.55	11.67
376.93	16.67
377.31	3.67
377.68	1.67
378.06	10.67
378.43	6.67
378.81	5.67
379.19	6.67
379.56	10.67
379.94	5.67
380.31	7.67
380.69	7.67
381.07	6.67
381.44	8.67
381.82	14.67
382.19	7.67
382.57	9.67
382.94	7.67
383.32	8.67
383.70	9.67
384.07	8.67
384.45	9.67
384.82	9.67
385.20	9.67
385.57	9.67
385.95	4.67
386.32	5.67
386.70	5.67
387.07	9.67
387.45	5.67
387.83	10.67
388.20	6.67
388.58	4.67
388.95	7.67
389.33	5.67
389.70	15.67
390.08	6.67
390.45	2.67
390.83	2.67
391.20	3.67
391.58	4.67
391.95	6.67
392.32	9.67
392.70	1.67
393.07	4.67
393.45	7.67
393.82	6.67
394.20	11.67
394.57	4.67
394.95	7.67
395.32	10.67
395.70	10.67
396.07	8.67
396.45	2.67
396.82	8.67
397.19	8.67
397.57	7.67
397.94	4.67
398.32	3.67
398.69	6.67
399.07	5.67
399.44	2.67
399.81	7.67
400.19	7.67
400.56	7.67
400.94	3.67
401.31	6.67
401.68	4.67
402.06	4.67
402.43	13.67
402.80	7.67
403.18	3.67
403.55	3.67
403.93	9.67
404.30	6.67
404.67	1.67
405.05	4.67
405.42	5.67
405.79	6.67
406.17	9.67
406.54	8.67
406.91	13.67
407.29	4.67
407.66	3.67
408.03	5.67
408.41	7.67
408.78	5.67
409.15	9.67
409.53	15.67
409.90	6.67
410.27	7.67
410.65	4.67
411.02	4.67
411.39	4.67
411.76	6.67
412.14	7.67
412.51	8.67
412.88	10.67
413.26	4.67
413.63	7.67
414.00	6.67
414.37	-1.33
414.75	3.67
415.12	6.67
415.49	8.67
415.86	3.67
416.24	3.67
416.61	18.67
416.98	5.67
417.35	6.67
417.73	8.67
418.10	8.67
418.47	5.67
418.84	5.67
419.21	5.67
419.59	7.67
419.96	1.67
420.33	9.67
420.70	5.67
421.07	4.67
421.45	5.67
421.82	4.67
422.19	5.67
422.56	5.67
422.93	3.67
423.31	2.67
423.68	0.67
424.05	-0.33
424.42	11.67
424.79	-0.33
425.16	3.67
425.54	1.67
425.91	4.67
426.28	9.67
426.65	4.67
427.02	1.67
427.39	1.67
427.76	4.67
428.13	3.67
428.51	7.67
428.88	2.67
429.25	1.67
429.62	2.67
429.99	6.67
430.36	6.67
430.73	2.67
431.10	5.67
431.47	8.67
431.85	1.67
432.22	10.67
432.59	11.67
432.96	8.67
433.33	5.67
433.70	4.67
434.07	3.67
434.44	8.67
434.81	6.67
435.18	3.67
435.55	4.67
435.92	4.67
436.29	5.67
436.66	3.67
437.03	6.67
437.40	10.67
437.77	2.67
438.14	4.67
438.51	3.67
438.89	4.67
439.26	6.67
439.63	7.67
440.00	7.67
440.37	8.67
440.74	7.67
441.11	8.67
441.48	6.67
441.85	9.67
442.22	9.67
442.58	10.67
442.95	8.67
443.32	0.67
443.69	8.67
444.06	6.67
444.43	13.67
444.80	6.67
445.17	9.67
445.54	3.67
445.91	6.67
446.28	6.67
446.65	10.67
447.02	6.67
447.39	4.67
447.76	13.67
448.13	10.67
448.50	7.67
448.87	2.67
449.23	12.67
449.60	10.67
449.97	6.67
450.34	8.67
450.71	8.67
451.08	10.67
451.45	6.67
451.82	7.67
452.19	7.67
452.56	11.67
452.92	11.67
453.29	6.67
453.66	12.67
454.03	9.67
454.40	13.67
454.77	16.67
455.14	9.67
455.50	10.67
455.87	11.67
456.24	8.67
456.61	18.67
456.98	11.67
457.35	15.67
457.71	14.67
458.08	12.67
458.45	18.67
458.82	22.67
459.19	12.67
459.55	10.67
459.92	14.67
460.29	11.67
460.66	20.67
461.03	15.67
461.39	17.67
461.76	14.67
462.13	17.67
462.50	20.67
462.87	12.67
463.23	15.67
463.60	11.67
463.97	18.67
464.34	16.67
464.70	16.67
465.07	17.67
465.44	15.67
465.81	14.67
466.17	13.67
466.54	18.67
466.91	9.67
