SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tues Jan 22 19:58:04 CDT 2019
User: DOTPAT
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7649
Integration Time (usec): 100000 (USB2E7649)
Spectra Averaged: 1 (USB2E7649)
Boxcar Smoothing: 0 (USB2E7649)
Correct for Electrical Dark: Yes (USB2E7649)
Strobe/Lamp Enabled: No (USB2E7649)
Correct for Detector Non-linearity: No (USB2E7649)
Correct for Stray Light: No (USB2E7649)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
370.53	-130.72
370.90	4.28
371.28	3.28
371.66	5.28
372.03	4.28
372.41	8.28
372.79	7.28
373.16	10.28
373.54	7.28
373.92	6.28
374.29	11.28
374.67	9.28
375.05	8.28
375.42	10.28
375.80	12.28
376.18	10.28
376.55	5.28
376.93	7.28
377.31	8.28
377.68	7.28
378.06	1.28
378.43	7.28
378.81	9.28
379.19	11.28
379.56	8.28
379.94	4.28
380.31	19.28
380.69	6.28
381.07	8.28
381.44	10.28
381.82	8.28
382.19	11.28
382.57	4.28
382.94	6.28
383.32	12.28
383.70	10.28
384.07	7.28
384.45	12.28
384.82	10.28
385.20	11.28
385.57	9.28
385.95	12.28
386.32	8.28
386.70	15.28
387.07	16.28
387.45	15.28
387.83	9.28
388.20	10.28
388.58	13.28
388.95	12.28
389.33	13.28
389.70	8.28
390.08	11.28
390.45	10.28
390.83	11.28
391.20	10.28
391.58	7.28
391.95	6.28
392.32	7.28
392.70	7.28
393.07	7.28
393.45	9.28
393.82	11.28
394.20	11.28
394.57	11.28
394.95	11.28
395.32	17.28
395.70	11.28
396.07	12.28
396.45	13.28
396.82	15.28
397.19	9.28
397.57	15.28
397.94	11.28
398.32	14.28
398.69	8.28
399.07	10.28
399.44	11.28
399.81	11.28
400.19	12.28
400.56	12.28
400.94	8.28
401.31	6.28
401.68	11.28
402.06	7.28
402.43	15.28
402.80	8.28
403.18	13.28
403.55	8.28
403.93	10.28
404.30	12.28
404.67	9.28
405.05	10.28
405.42	10.28
405.79	13.28
406.17	9.28
406.54	7.28
406.91	19.28
407.29	13.28
407.66	16.28
408.03	10.28
408.41	8.28
408.78	13.28
409.15	12.28
409.53	22.28
409.90	12.28
410.27	7.28
410.65	8.28
411.02	10.28
411.39	10.28
411.76	6.28
412.14	7.28
412.51	15.28
412.88	8.28
413.26	5.28
413.63	6.28
414.00	7.28
414.37	10.28
414.75	10.28
415.12	9.28
415.49	7.28
415.86	11.28
416.24	5.28
416.61	23.28
416.98	12.28
417.35	6.28
417.73	8.28
418.10	6.28
418.47	11.28
418.84	7.28
419.21	10.28
419.59	14.28
